Respondent ID,Respondant Zip Code,Urban or Rural,Age,Gender,Ethnicity,Income Re-scaled see document for re-scaling,Education Re-scaled see document for rescaling,Household size Re-scaled see document for rescaling,Marital,Employment Simple,Elections: I think elections are fair and reliable Re-scaled see document for rescaling,"Last Election: Didn't Vote 0, Democrat 1, Republican 2",Elections: I understand the term 'democracy' to mean:,Elections: How would you define the political system in which you live? ,Political System Oppinions: Which of these two political systems do you think is the most effective and functional for making complex decisions? ,Political System Oppinions: Which of these two political systems would you prefer to live in?,Economic Instability Re-scaled: 0=no impact 3=high impact,Energy Crisis Re-scaled 0=no impact 3=high impact,Climate Change Re-scaled 0=no impact 3=high impact,Lack of Natural Resources Re-scaled 0=no impact 3=high impact,Militarty Conflicts Re-scaled 0=no impact 3=high impact,Interstate Conflicts Re-scaled 0=no impact 3=high impact,Employment and Livelihood Re-scaled 0=no impact 3=high impact,Infectious Disease Re-scaled 0=no impact 3=high impact,AI Re-scaled 0=no impact 3=high impact,Cybersecurity Re-scaled 0=no impact 3=high impact,Composite Crisis Score (Sum of all Crisis Scores),Systems Thinking Score 0-36,Trust Score 1-5,Conspiracy 5-20,Complexity 5-20,Openness 3-21,Conscienciousness 3-21,Extroversion 3-21,Agreeableness 3-21,Neuroticism 3-21
2096,85383,Urban,73,Male,White,8,5,2,Married,Retired,3,2,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,3,0,3,2,2,0,1,0,1,0,12,33,5,8,14,17,16,18,21,15
1788,85310,Urban,62,Male,White,8,4,2,Married,Employed Full-time,1,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,2,1,0,1,0,1,0,0,1,8,30,3,9,13,17,21,14,20,5
2541,85306,Urban,58,Female,White,8,6,2,Married,Employed Full-time,2,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,3,3,0,0,0,0,0,0,0,2,8,25,3.6666667,9,11,17,21,17,16,10
2228,85207,Urban,52,Female,Black,8,3,3,Widowed,Employed Full-time,1,1,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,0,0,0,0,0,0,0,2,0,0,2,22,4.3333335,10,14,17,19,18,20,6
2081,85334,Rural,69,Female,White,2,3,2,Married,Retired,0,2,That there is no great gap between rich and poor,Democracy,Democracy,Democracy,3,3,0,1,0,1,0,1,0,0,9,24,4.3333335,15,9,17,20,17,18,11
1512,85339,Urban,25,Male,Native American,2,3,4,Single,Employed Full-time,0,0,That I have to bow to the majority opinion whether I agree or not,Democracy,Autocracy,Democracy,0,0,0,0,0,0,2,0,0,0,2,21,1,16,14,17,16,10,14,11
2446,85031,Urban,58,Female,Hispanic,5,2,2,Married,Other,2,0,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,1,1,0,1,0,1,1,0,0,7,21,3.3333333,5,16,18,21,14,20,8
2399,86336,Rural,59,Male,White,7,5,2,Married,Employed Full-time,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,1,1,1,2,0,0,2,0,0,9,25,3.6666667,5,15,18,17,21,21,4
2242,86326,Rural,76,Female,White,2,2,1,Widowed,Retired,1,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,1,0,0,0,0,0,1,0,1,4,26,3.6666667,5,8,18,15,18,21,9
1945,85929,Rural,69,Male,White,5,3,2,Married,Retired,2,2,That I can determine directly/by myself what happens in my country,Democracy,Democracy,Democracy,3,3,1,2,2,0,1,1,0,0,13,29,3.6666667,6,12,18,21,13,18,4
2050,85015,Urban,38,Female,White,5,4,1,Seperated,Employed Full-time,2,1,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,3,1,1,0,0,0,2,0,0,0,7,26,3,7,16,18,14,8,17,15
1517,85224,Urban,22,Female,Other,1,2,3,Single,Unemployed,2,0,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,1,1,1,0,0,0,1,1,0,0,5,14,4,7,11,18,14,12,15,13
2673,86326,Rural,50,Male,White,7,3,2,Seperated,Employed Full-time,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,0,1,0,0,0,0,2,0,0,5,22,3.3333333,8,14,18,17,17,18,19
1767,85017,Urban,42,Female,Hispanic,2,3,2,Single,Unemployed,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,0,3,1,0,1,1,0,0,0,7,36,2.3333333,5,18,19,17,14,19,8
2372,85029,Urban,27,Male,Hispanic,5,2,3,Single,Employed Full-time,2,2,That I can determine directly/by myself what happens in my country,Democracy,Democracy,Democracy,2,0,0,1,0,0,2,0,0,0,5,27,2.3333333,10,13,19,21,13,11,8
2754,85233,Urban,32,Male,Asian,7,6,5,Single,Employed Full-time,2,0,That I can determine directly/by myself what happens in my country,Democracy,Democracy,Neither,2,1,1,0,0,0,1,1,0,0,6,31,3.3333333,14,15,19,17,15,21,9
1616,85375,Urban,30,Female,White,3,3,4,Married,Employed Part-time,2,0,That there is a well-functioning social system,Democracy,Democracy,Democracy,2,1,0,0,0,1,0,0,1,0,5,35,1,5,10,20,18,19,19,19
1853,85395,Urban,66,Male,White,8,6,1,Widowed,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,1,2,0,0,1,0,0,0,1,5,33,2.3333333,5,14,20,16,9,20,14
2335,85718,Urban,69,Female,White,6,6,2,Married,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,0,1,0,0,1,0,1,0,0,3,26,4.3333335,5,18,21,16,12,13,7
1622,85041,Urban,71,Male,White,7,3,2,Married,Retired,2,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,0,0,0,0,0,0,1,0,0,3,22,2,5,10,5,17,4,16,6
2173,85042,Rural,52,Female,Native American,1,2,1,Married,Other,0,0,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Neither,1,0,0,0,0,0,0,0,1,0,2,1,3,9,9,6,11,11,10,13
1744,86409,Urban,41,Male,White,3,1,3,Single,Unemployed,0,2,That the people elect the respective head of state in free elections,Democracy,Neither,Autocracy,1,0,0,0,0,0,0,1,0,0,2,11,1,8,9,8,4,6,12,20
2759,85543,Rural,46,Female,White,2,4,4,Married,Employed Full-time,0,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,3,0,0,0,0,0,0,0,1,7,17,5,10,16,9,18,17,21,4
2095,86322,Rural,74,Male,White,7,3,2,Married,Retired,1,2,That the people elect the respective head of state in free elections,Democracy,Autocracy,Democracy,3,3,0,0,0,0,0,1,0,0,7,26,3.3333333,6,11,10,21,18,14,9
1948,85296,Urban,29,Female,White,6,5,3,Single,Employed Full-time,1,2,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,2,0,2,1,0,0,1,0,0,0,6,31,2,8,17,10,18,11,16,10
2277,86004,Urban,87,Male,White,6,2,1,Widowed,Retired,1,2,That there is a well-functioning social system,Democracy,Autocracy,Neither,2,2,2,0,0,0,0,1,0,0,7,19,3.6666667,8,12,10,19,13,19,11
2296,85367,Rural,50,Female,White,7,3,2,Married,Other,1,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,1,1,1,0,1,0,0,1,0,0,5,18,3.3333333,12,13,10,16,18,19,15
2030,85283,Urban,18,Female,White,3,2,4,Single,Employed Full-time,3,0,That I have to bow to the majority opinion whether I agree or not,Autocracy,Neither,Democracy,2,2,2,2,3,0,0,0,1,0,12,23,3,15,14,10,17,21,11,8
2858,85018,Rural,29,Female,White,5,2,1,Single,Employed Full-time,0,0,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,0,0,0,0,0,0,0,1,0,0,1,27,2,5,14,11,19,9,17,21
2717,85044,Urban,46,Female,White,8,6,3,Married,Employed Full-time,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,0,1,0,0,0,0,0,0,1,3,23,2.3333333,5,16,11,19,15,18,12
1461,85283,Urban,39,Female,White,6,5,1,Single,Employed Full-time,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,2,1,0,1,0,0,1,0,0,7,31,4,7,15,11,19,10,14,10
2267,85123,Rural,54,Female,Hispanic,1,2,3,Single,Employed Part-time,1,1,That there is no great gap between rich and poor,Democracy,Democracy,Democracy,0,0,2,0,0,0,0,1,0,0,3,19,3,10,13,11,15,11,15,14
2654,85742,Urban,57,Male,White,4,4,3,Married,Retired,2,2,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,2,0,3,1,1,1,0,0,0,0,8,21,1.6666666,11,12,11,18,10,18,11
1882,85374,Urban,63,Male,White,8,3,2,Married,Employed Full-time,0,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Neither,3,0,0,0,0,0,0,0,0,1,4,20,3.3333333,12,8,11,19,18,18,14
2415,85750,Urban,66,Male,White,6,6,2,Married,Retired,2,1,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,0,0,0,0,0,0,0,1,0,0,1,22,4,5,8,12,18,9,14,7
2529,85718,Urban,67,Female,White,10,5,1,Widowed,Retired,2,2,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,1,0,1,0,0,0,0,1,0,0,3,10,3.3333333,6,10,12,12,19,18,9
1813,85653,Urban,35,Female,White,8,4,4,Married,Employed Full-time,1,1,That I can determine directly/by myself what happens in my country,Autocracy,Autocracy,Autocracy,0,0,0,0,0,0,0,1,0,0,1,27,3,9,17,12,21,18,17,7
2179,86303,Urban,62,Male,White,10,6,3,Married,Employed Full-time,0,2,That I have to bow to the majority opinion whether I agree or not,Autocracy,Autocracy,Autocracy,1,1,0,0,0,0,0,0,0,1,3,19,3,10,11,12,21,12,12,9
1457,0,Urban,70,Male,White,7,5,2,Married,Retired,2,1,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,2,2,2,0,0,0,0,1,0,0,7,22,2.3333333,6,14,13,12,9,12,16
2316,85208,Urban,73,Male,White,4,6,2,Married,Employed Part-time,1,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,1,0,0,0,0,0,1,0,0,4,21,4,6,10,13,15,13,19,5
2386,85033,Urban,27,Male,Hispanic,1,1,5,Married,Employed Full-time,0,0,That there is no great gap between rich and poor,Autocracy,Neither,Neither,0,1,1,1,0,1,0,0,0,0,4,12,1,7,10,13,13,13,12,9
2388,85233,Urban,19,Male,White,6,2,6,Single,Unemployed,1,0,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,3,2,0,0,0,1,0,0,0,9,25,1.6666666,13,8,13,16,11,18,15
1466,85712,Urban,34,Male,White,1,5,1,Single,Unemployed,3,0,That the people elect the respective head of state in free elections,Democracy,Autocracy,Autocracy,2,0,2,1,2,0,0,1,0,0,8,12,2,5,15,14,17,11,15,10
2517,85750,Urban,84,Male,White,5,5,1,Seperated,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,0,1,0,0,0,0,1,0,0,3,25,4.3333335,6,13,14,16,15,19,7
1486,85255,Urban,77,Female,White,8,5,2,Married,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,1,0,0,0,0,0,1,0,0,3,19,4.3333335,7,14,14,17,14,17,6
2776,85044,Urban,19,Female,White,1,3,4,Single,Other,2,0,That there is a well-functioning social system,Democracy,Democracy,Democracy,2,0,1,0,0,0,1,0,0,0,4,17,1,8,11,14,16,20,10,17
1976,85224,Urban,60,Male,White,7,6,2,Married,Retired,2,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,2,1,0,0,0,0,0,0,1,5,20,4,8,13,14,17,11,17,8
1614,85338,Urban,37,Male,Hispanic,4,2,2,Single,Employed Full-time,2,1,That there is a well-functioning social system,Democracy,Democracy,Democracy,1,1,0,1,0,0,1,0,0,0,4,22,2.3333333,10,15,14,17,6,18,10
2192,85087,Urban,65,Female,White,7,5,2,Married,Other,2,0,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,2,1,0,0,1,0,0,0,0,4,29,3,11,16,14,21,18,15,13
2068,85383,Urban,72,Male,White,7,5,1,Single,Retired,2,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,3,0,0,1,0,0,1,0,0,7,21,3.3333333,11,8,14,19,14,14,7
2636,85301,Urban,57,Female,White,1,2,1,Single,Unemployed,1,2,That I can determine directly/by myself what happens in my country,Democracy,Democracy,Democracy,1,1,0,0,0,0,0,1,0,0,3,22,3.3333333,13,14,14,21,16,21,7
1542,85140,Urban,49,Female,White,9,2,3,Married,Employed Full-time,0,2,That there is no great gap between rich and poor,Democracy,Neither,Neither,3,1,0,0,0,0,1,0,0,0,5,22,2.3333333,7,13,15,15,16,21,20
2660,85712,Urban,25,Male,Black,8,5,2,Married,Employed Full-time,0,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,2,0,0,1,1,0,0,0,0,7,30,3.3333333,7,10,15,13,11,15,15
1510,85013,Urban,42,Male,White,8,6,1,Single,Employed Full-time,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,0,1,0,0,0,0,1,0,0,2,22,3.6666667,8,18,15,18,12,15,9
2378,86047,Urban,39,Female,White,8,5,2,Married,Employed Full-time,1,1,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,2,1,1,1,0,0,0,1,0,0,6,29,5,8,16,15,21,19,20,5
2035,86305,Rural,33,Female,White,6,4,4,Married,Employed Full-time,0,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,0,0,1,0,1,0,0,0,0,4,28,2.3333333,10,13,15,18,15,19,14
1826,85378,Urban,73,Female,White,4,5,1,Seperated,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,1,2,0,0,0,0,1,0,0,4,27,4,11,15,15,16,6,16,12
2434,85743,Rural,39,Female,White,5,3,4,Married,Employed Full-time,0,2,That I have to bow to the majority opinion whether I agree or not,Autocracy,Neither,Neither,1,2,1,2,3,0,0,0,1,0,10,32,3,18,15,15,21,12,19,6
2464,85213,Rural,80,Male,Other,4,4,2,Married,Retired,1,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Democracy,2,2,0,0,0,1,0,0,0,0,5,19,4,7,7,16,21,20,21,3
2249,85283,Urban,33,Male,White,7,6,1,Single,Employed Full-time,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,0,1,0,0,0,0,1,0,0,2,20,2.6666667,5,17,17,14,16,12,14
2191,86327,Rural,60,Male,White,5,3,2,Married,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,1,1,0,1,0,0,1,0,0,5,33,3.6666667,5,14,17,21,21,18,6
2438,85018,Urban,43,Male,White,6,4,2,Single,Employed Full-time,1,1,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,3,2,2,3,0,1,0,0,0,0,11,21,3,9,15,17,20,19,20,12
2829,85281,Urban,29,Female,White,7,2,1,Single,Employed Full-time,2,1,That I can determine directly/by myself what happens in my country,Democracy,Democracy,Democracy,0,0,0,0,0,0,1,0,0,0,1,26,4.6666665,10,14,17,21,20,21,3
2379,85027,Urban,57,Male,White,2,4,2,Married,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,1,0,2,1,0,0,0,1,0,0,5,29,3.3333333,6,13,18,16,7,19,13
2470,85363,Rural,39,Female,White,7,2,3,Married,Employed Full-time,0,1,That there is no great gap between rich and poor,Democracy,Democracy,Democracy,2,2,0,0,0,0,1,0,0,0,5,34,1,8,15,18,10,3,18,21
2631,85730,Urban,53,Male,Native American,8,4,3,Married,Employed Full-time,0,2,That I have to bow to the majority opinion whether I agree or not,Autocracy,Neither,Neither,3,3,0,0,1,1,0,0,0,0,8,27,1.6666666,8,5,18,21,15,21,7
2082,85710,Urban,68,Female,White,2,3,1,Single,Retired,2,1,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,3,2,2,1,0,0,1,0,0,0,9,28,4.3333335,8,18,18,16,12,19,10
2506,85142,Urban,51,Female,White,10,4,2,Married,Other,2,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,0,0,0,0,0,0,1,0,0,2,35,5,8,9,18,20,21,19,6
2492,85054,Urban,67,Male,White,4,2,2,Married,Retired,3,1,That there is a well-functioning social system,Democracy,Democracy,Democracy,3,1,3,0,0,0,0,0,1,0,8,18,3.3333333,5,15,19,20,19,11,6
1621,85032,Urban,70,Female,Native American,4,3,1,Widowed,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,0,2,0,0,0,0,1,0,0,5,34,3.6666667,5,18,19,12,11,19,5
2246,85201,Urban,22,Female,Hispanic,10,2,2,Married,Employed Full-time,1,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,0,2,0,0,0,0,1,0,0,4,22,3,5,17,20,19,15,18,14
1454,85138,Urban,46,Female,Hispanic,5,4,4,Married,Employed Full-time,2,0,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,0,0,0,2,1,0,0,1,0,0,4,24,3.3333333,7,13,20,21,20,20,11
1957,85756,Rural,38,Male,White,1,0,1,Single,Unemployed,2,0,That there is a well-functioning social system,Autocracy,Neither,Neither,3,0,1,3,0,0,0,1,0,0,8,18,3,15,13,21,21,16,21,16
2878,85283,Urban,27,Male,Black,3,3,3,Married,Employed Full-time,0,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333,5,5,5,11,10,6,10
2864,85295,Urban,23,Female,White,1,5,2,Married,Unemployed,0,0,That I can determine directly/by myself what happens in my country,Democracy,Democracy,Neither,0,0,0,0,0,0,0,0,0,0,0,13,4.3333335,10,7,6,10,10,10,10
2298,86442,Urban,74,Female,White,6,2,2,Married,Retired,1,0,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Democracy,0,2,1,0,0,0,0,0,0,0,3,14,3,12,15,7,14,13,15,13
2204,85741,Urban,62,Female,White,5,5,2,Seperated,Retired,3,1,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,0,0,1,0,0,0,0,0,0,0,1,21,4.3333335,5,12,8,15,14,21,10
2633,85746,Urban,65,Female,White,4,5,3,Married,Retired,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,0,3,0,0,0,0,0,0,0,6,36,5,8,14,8,14,11,17,4
2221,85541,Rural,45,Male,Other,1,3,1,Single,Unemployed,2,0,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,2,2,0,0,0,0,0,0,0,0,4,11,2,10,9,8,19,5,16,11
1867,85213,Urban,66,Male,White,3,2,3,Married,Employed Part-time,0,2,That I have to bow to the majority opinion whether I agree or not,Autocracy,Neither,Neither,0,0,0,0,0,0,0,0,0,0,0,0,2.6666667,13,5,8,8,13,10,8
2646,86337,Rural,68,Male,White,4,2,1,Single,Retired,3,0,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,0,0,0,0,0,0,0,0,0,0,0,22,2.6666667,5,15,9,17,4,16,6
2061,85301,Urban,62,Male,Hispanic,4,3,1,Seperated,Employed Full-time,0,2,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,3,0,0,0,0,0,0,0,0,0,3,18,2,16,10,9,16,6,12,3
2668,85142,Urban,56,Female,Asian,9,5,2,Married,Employed Part-time,1,0,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,0,0,0,0,0,0,0,0,0,0,26,3.6666667,5,9,10,16,10,17,9
1552,85383,Urban,76,Male,White,3,6,3,Married,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,2,2,0,1,0,0,0,0,0,7,28,4.3333335,5,15,10,20,7,21,3
1868,85378,Urban,77,Female,White,7,5,3,Widowed,Retired,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,0,0,0,0,0,0,0,0,0,0,14,3.6666667,6,9,10,12,11,13,12
1659,85351,Urban,77,Female,White,5,3,1,Widowed,Retired,2,1,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,3,2,3,0,0,0,0,0,0,0,8,18,3,8,13,10,19,6,18,11
1602,85704,Urban,56,Male,White,2,3,1,Seperated,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,2,1,1,0,0,0,0,0,0,6,29,2,10,18,10,14,4,21,21
1859,85122,Urban,29,Female,White,6,5,3,Married,Other,0,2,That I have to bow to the majority opinion whether I agree or not,Autocracy,Neither,Democracy,3,2,1,0,1,0,0,0,0,0,7,27,2.3333333,11,11,10,20,11,19,11
2796,85248,Urban,23,Male,White,1,2,1,Single,Employed Part-time,1,0,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Neither,0,0,1,0,0,0,0,0,0,0,1,20,3,12,13,10,12,12,12,12
2114,85339,Urban,79,Male,White,7,6,2,Married,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,0,0,0,0,0,0,0,0,0,3,22,4.3333335,5,14,11,16,11,14,8
2788,85262,Urban,78,Male,White,9,3,2,Married,Retired,2,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,1,0,0,0,0,0,0,0,0,3,26,4.3333335,8,14,11,15,13,16,10
1649,85211,Rural,77,Female,White,7,6,2,Married,Retired,0,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,3,0,2,0,0,0,0,0,0,7,34,4.3333335,13,8,11,21,7,21,6
2413,85021,Urban,33,Male,Black,2,2,3,Single,Employed Full-time,3,0,That there is a well-functioning social system,Autocracy,Autocracy,Democracy,1,1,1,0,0,0,0,0,0,0,3,14,1.6666666,14,12,11,14,10,13,16
1640,86413,Urban,40,Male,White,2,2,1,Single,Employed Full-time,1,2,That there is no great gap between rich and poor,Autocracy,Neither,Democracy,1,0,0,0,0,0,0,0,0,0,1,20,2.3333333,5,16,12,12,12,10,12
