Respondent ID,Respondant Zip Code,Urban or Rural,Age,Gender,Ethnicity,Income,Education,Household Size,Marital,Employment,Elections: I think elections are fair and reliable Re-scaled see document for rescaling,"Last Election: Didn't Vote 0, Democrat 1, Republican 2",Elections: I understand the term 'democracy' to mean:,Elections: How would you define the political system in which you live?,Political System Oppinions: Which of these two political systems do you think is the most effective and functional for making complex decisions?,Political System Oppinions: Which of these two political systems would you prefer to live in?,Economic Instability Re-scaled: 0=no impact 3=high impact,Energy Crisis Re-scaled 0=no impact 3=high impact,Climate Change Re-scaled 0=no impact 3=high impact,Lack of Natural Resources Re-scaled 0=no impact 3=high impact,Militarty Conflicts Re-scaled 0=no impact 3=high impact,Interstate Conflicts Re-scaled 0=no impact 3=high impact,Employment and Livelihood Re-scaled 0=no impact 3=high impact,Infectious Disease Re-scaled 0=no impact 3=high impact,AI Re-scaled 0=no impact 3=high impact,Cybersecurity Re-scaled 0=no impact 3=high impact,Composite Crisis Score (Sum of all Crisis Scores),Systems Thinking Score 0-1,Trust Score 0-1,Conspiracy 0-1,Complexity 0-1,Openness 0-1,Conscientiousness 0-1,Extraversion 0-1,Agreeableness 0-1,Neuroticism 0-1
2379,85027,Urban,57,Male,White,2,4,2,Married,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,1,0,2,1,0,0,0,1,0,0,5,0.8055555556,0.583333325,0.06666666667,0.5333333333,0.8333333333,0.7222222222,0.2222222222,0.8888888889,0.5555555556
2470,85363,Rural,39,Female,White,7,2,3,Married,Employed Full-time,0,1,That there is no great gap between rich and poor,Democracy,Democracy,Democracy,2,2,0,0,0,0,1,0,0,0,5,0.9444444444,0,0.2,0.6666666667,0.8333333333,0.3888888889,0,0.8333333333,1
2631,85730,Urban,53,Male,Native American,8,4,3,Married,Employed Full-time,0,2,That I have to bow to the majority opinion whether I agree or not,Autocracy,Neither,Neither,3,3,0,0,1,1,0,0,0,0,8,0.75,0.16666665,0.2,0,0.8333333333,1,0.6666666667,1,0.2222222222
2082,85710,Urban,68,Female,White,2,3,1,Single,Retired,2,1,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,3,2,2,1,0,0,1,0,0,0,9,0.7777777778,0.833333375,0.2,0.8666666667,0.8333333333,0.7222222222,0.5,0.8888888889,0.3888888889
2506,85142,Urban,51,Female,White,10,4,2,Married,Other,2,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,0,0,0,0,0,0,1,0,0,2,0.9722222222,1,0.2,0.2666666667,0.8333333333,0.9444444444,1,0.8888888889,0.1666666667
2492,85054,Urban,67,Male,White,4,2,2,Married,Retired,3,1,That there is a well-functioning social system,Democracy,Democracy,Democracy,3,1,3,0,0,0,0,0,1,0,8,0.5,0.583333325,0,0.6666666667,0.8888888889,0.9444444444,0.8888888889,0.4444444444,0.1666666667
1621,85032,Urban,70,Female,Native American,4,3,1,Widowed,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,0,2,0,0,0,0,1,0,0,5,0.9444444444,0.666666675,0,0.8666666667,0.8888888889,0.5,0.4444444444,0.8888888889,0.1111111111
2246,85201,Urban,22,Female,Hispanic,10,2,2,Married,Employed Full-time,1,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,0,2,0,0,0,0,1,0,0,4,0.6111111111,0.5,0,0.8,0.9444444444,0.8888888889,0.6666666667,0.8333333333,0.6111111111
1454,85138,Urban,46,Female,Hispanic,5,4,4,Married,Employed Full-time,2,0,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,0,0,0,2,1,0,0,1,0,0,4,0.6666666667,0.583333325,0.1333333333,0.5333333333,0.9444444444,1,0.9444444444,0.9444444444,0.4444444444
1957,85756,Rural,38,Male,White,1,0,1,Single,Unemployed,2,0,That there is a well-functioning social system,Autocracy,Neither,Neither,3,0,1,3,0,0,0,1,0,0,8,0.5,0.5,0.6666666667,0.5333333333,1,1,0.7222222222,1,0.7222222222
2878,85283,Urban,27,Male,Black,3,3,3,Married,Employed Full-time,0,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0.333333325,0,0,0.1111111111,0.4444444444,0.3888888889,0.1666666667,0.3888888889
2864,85295,Urban,23,Female,White,1,5,2,Married,Unemployed,0,0,That I can determine directly/by myself what happens in my country,Democracy,Democracy,Neither,0,0,0,0,0,0,0,0,0,0,0,0.3611111111,0.833333375,0.3333333333,0.1333333333,0.1666666667,0.3888888889,0.3888888889,0.3888888889,0.3888888889
2298,86442,Urban,74,Female,White,6,2,2,Married,Retired,1,0,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Democracy,0,2,1,0,0,0,0,0,0,0,3,0.3888888889,0.5,0.4666666667,0.6666666667,0.2222222222,0.6111111111,0.5555555556,0.6666666667,0.5555555556
2204,85741,Urban,62,Female,White,5,5,2,Seperated,Retired,3,1,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,0,0,1,0,0,0,0,0,0,0,1,0.5833333333,0.833333375,0,0.4666666667,0.2777777778,0.6666666667,0.6111111111,1,0.3888888889
2633,85746,Urban,65,Female,White,4,5,3,Married,Retired,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,0,3,0,0,0,0,0,0,0,6,1,1,0.2,0.6,0.2777777778,0.6111111111,0.4444444444,0.7777777778,0.05555555556
2221,85541,Rural,45,Male,Other,1,3,1,Single,Unemployed,2,0,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,2,2,0,0,0,0,0,0,0,0,4,0.3055555556,0.25,0.3333333333,0.2666666667,0.2777777778,0.8888888889,0.1111111111,0.7222222222,0.4444444444
1867,85213,Urban,66,Male,White,3,2,3,Married,Employed Part-time,0,2,That I have to bow to the majority opinion whether I agree or not,Autocracy,Neither,Neither,0,0,0,0,0,0,0,0,0,0,0,0,0.416666675,0.5333333333,0,0.2777777778,0.2777777778,0.5555555556,0.3888888889,0.2777777778
2646,86337,Rural,68,Male,White,4,2,1,Single,Retired,3,0,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,0,0,0,0,0,0,0,0,0,0,0,0.6111111111,0.416666675,0,0.6666666667,0.3333333333,0.7777777778,0.05555555556,0.7222222222,0.1666666667
2061,85301,Urban,62,Male,Hispanic,4,3,1,Seperated,Employed Full-time,0,2,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,3,0,0,0,0,0,0,0,0,0,3,0.5,0.25,0.7333333333,0.3333333333,0.3333333333,0.7222222222,0.1666666667,0.5,0
2668,85142,Urban,56,Female,Asian,9,5,2,Married,Employed Part-time,1,0,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,0,0,0,0,0,0,0,0,0,0,0.7222222222,0.666666675,0,0.2666666667,0.3888888889,0.7222222222,0.3888888889,0.7777777778,0.3333333333
1552,85383,Urban,76,Male,White,3,6,3,Married,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,2,2,0,1,0,0,0,0,0,7,0.7777777778,0.833333375,0,0.6666666667,0.3888888889,0.9444444444,0.2222222222,1,0
1868,85378,Urban,77,Female,White,7,5,3,Widowed,Retired,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,0,0,0,0,0,0,0,0,0,0,0.3888888889,0.666666675,0.06666666667,0.2666666667,0.3888888889,0.5,0.4444444444,0.5555555556,0.5
1659,85351,Urban,77,Female,White,5,3,1,Widowed,Retired,2,1,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,3,2,3,0,0,0,0,0,0,0,8,0.5,0.5,0.2,0.5333333333,0.3888888889,0.8888888889,0.1666666667,0.8333333333,0.4444444444
1602,85704,Urban,56,Male,White,2,3,1,Seperated,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,2,1,1,0,0,0,0,0,0,6,0.8055555556,0.25,0.3333333333,0.8666666667,0.3888888889,0.6111111111,0.05555555556,1,1
1859,85122,Urban,29,Female,White,6,5,3,Married,Other,0,2,That I have to bow to the majority opinion whether I agree or not,Autocracy,Neither,Democracy,3,2,1,0,1,0,0,0,0,0,7,0.75,0.333333325,0.4,0.4,0.3888888889,0.9444444444,0.4444444444,0.8888888889,0.4444444444
2796,85248,Urban,23,Male,White,1,2,1,Single,Employed Part-time,1,0,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Neither,0,0,1,0,0,0,0,0,0,0,1,0.5555555556,0.5,0.4666666667,0.5333333333,0.3888888889,0.5,0.5,0.5,0.5
2114,85339,Urban,79,Male,White,7,6,2,Married,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,0,0,0,0,0,0,0,0,0,3,0.6111111111,0.833333375,0,0.6,0.4444444444,0.7222222222,0.4444444444,0.6111111111,0.2777777778
2788,85262,Urban,78,Male,White,9,3,2,Married,Retired,2,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,1,0,0,0,0,0,0,0,0,3,0.7222222222,0.833333375,0.2,0.6,0.4444444444,0.6666666667,0.5555555556,0.7222222222,0.3888888889
1649,85211,Rural,77,Female,White,7,6,2,Married,Retired,0,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,3,0,2,0,0,0,0,0,0,7,0.9444444444,0.833333375,0.5333333333,0.2,0.4444444444,1,0.2222222222,1,0.1666666667
2413,85021,Urban,33,Male,Black,2,2,3,Single,Employed Full-time,3,0,That there is a well-functioning social system,Autocracy,Autocracy,Democracy,1,1,1,0,0,0,0,0,0,0,3,0.3888888889,0.16666665,0.6,0.4666666667,0.4444444444,0.6111111111,0.3888888889,0.5555555556,0.7222222222
1640,86413,Urban,40,Male,White,2,2,1,Single,Employed Full-time,1,2,That there is no great gap between rich and poor,Autocracy,Neither,Democracy,1,0,0,0,0,0,0,0,0,0,1,0.5555555556,0.333333325,0,0.7333333333,0.5,0.5,0.5,0.3888888889,0.5
2360,86314,Urban,72,Female,White,1,5,3,Widowed,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0,0.2,0.5,0.8888888889,0.5,0.8333333333,0.7222222222
1516,85375,Urban,68,Female,White,3,6,2,Married,Retired,2,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.1333333333,0.06666666667,0.5,0.5,0.5,0.5555555556,0.3888888889
2774,85142,Urban,75,Male,White,5,5,2,Married,Retired,1,0,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Democracy,2,0,1,0,0,0,0,0,0,0,3,0.6944444444,0.583333325,0.1333333333,0.4666666667,0.5,0.6111111111,0.2777777778,0.6666666667,0.3333333333
2167,85209,Urban,68,Male,White,7,4,2,Married,Retired,2,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,2,1,0,0,2,0,0,0,0,0,5,0.6388888889,0.75,0.1333333333,0.4,0.5,0.8333333333,0.2222222222,0.8333333333,0.6666666667
2358,86403,Urban,70,Male,White,7,3,2,Married,Retired,2,2,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,0,0,0,0,0,0,0,0,0,0,0,0.5833333333,0.666666675,0.2,0.4666666667,0.5,0.9444444444,0.3333333333,0.8333333333,0.1111111111
1582,85142,Urban,57,Male,White,9,6,1,Married,Employed Part-time,1,0,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,0,0,0,0,0,0,0,0,0,0,0.75,0.583333325,0.3333333333,0.2666666667,0.5,0.8333333333,0.2777777778,0.6666666667,0.3333333333
2057,86335,Rural,58,Other,Other,1,2,1,Single,Employed Full-time,0,0,That I have to bow to the majority opinion whether I agree or not,Autocracy,Neither,Neither,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0.6,0.2666666667,0.5,0.6666666667,0,0,0.5
2804,86442,Rural,26,Female,White,6,3,3,Married,Other,1,0,That I have to bow to the majority opinion whether I agree or not,Autocracy,Neither,Neither,2,0,0,0,0,0,0,0,0,0,2,0.5555555556,0.666666675,0,0.4666666667,0.5555555556,0.6666666667,0.5,1,0.9444444444
2088,85225,Urban,65,Female,White,3,2,2,Seperated,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,2,0,0,0,0,0,0,0,0,5,0.6111111111,0.75,0,0.5333333333,0.5555555556,0.8333333333,0.7777777778,0.8333333333,0.1666666667
2934,85001,Urban,20,Male,White,1,2,3,Single,Other,2,0,That there is no great gap between rich and poor,Democracy,Neither,Neither,0,0,0,0,0,0,0,0,0,0,0,0.1666666667,0.416666675,0.2,0.2,0.5555555556,0.5,0.3333333333,0.5555555556,0.5
2543,85212,Urban,65,Female,White,9,3,4,Married,Employed Full-time,0,2,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,3,0,2,0,0,0,0,0,0,0,5,0.8888888889,0.5,0.4666666667,0.2666666667,0.5555555556,0.8888888889,0.3333333333,0.7222222222,0.2777777778
1654,86323,Rural,74,Male,White,7,4,2,Married,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,0,1,0,1,0,0,0,0,0,2,0.9722222222,0.75,0,0.7333333333,0.6111111111,0.9444444444,0.5,0.8333333333,0.3888888889
1772,85719,Urban,62,Male,White,5,2,1,Single,Employed Full-time,3,0,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Democracy,0,1,0,0,0,0,0,0,0,0,1,0.3333333333,0.833333375,0,0.3333333333,0.6111111111,0.7222222222,0.7222222222,0.6111111111,0.1666666667
1471,86004,Urban,72,Female,White,6,2,2,Married,Retired,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,0,0,1,0,0,0,0,0,0,1,0.5277777778,0.5,0.1333333333,0.6,0.6111111111,0.5555555556,0.6111111111,0.3888888889,0.5
2768,85215,Urban,54,Female,White,5,3,1,Seperated,Employed Full-time,2,0,That there is no great gap between rich and poor,Democracy,Democracy,Neither,1,1,1,0,1,0,0,0,0,0,4,0.6388888889,0.666666675,0.1333333333,0.6,0.6111111111,0.8888888889,0.6111111111,0.9444444444,0.6111111111
1988,85215,Urban,61,Female,White,1,3,2,Married,Other,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,2,0,0,0,0,0,0,0,0,5,0.6666666667,0,0.2,0.2666666667,0.6111111111,1,0.2222222222,0.6111111111,1
2414,85375,Urban,73,Male,White,5,5,3,Married,Retired,1,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,1,0,0,0,0,0,0,0,0,3,0.4722222222,0.5,0.2,0.3333333333,0.6111111111,0.7777777778,0.3333333333,0.5555555556,0.4444444444
1448,85260,Urban,64,Male,White,7,5,1,Single,Employed Full-time,2,2,That there is a well-functioning social system,Democracy,Democracy,Democracy,1,1,0,1,0,0,0,0,0,0,3,0.3611111111,0.583333325,0.2,0.4,0.6111111111,0.9444444444,0.8333333333,0.8888888889,0
1688,85295,Urban,49,Male,White,9,5,4,Married,Employed Full-time,3,1,That I can determine directly/by myself what happens in my country,Democracy,Democracy,Democracy,1,1,1,0,0,0,0,0,0,0,3,0.6944444444,0.833333375,0.2,0.6666666667,0.6111111111,0.8333333333,0.7222222222,0.8333333333,0.2777777778
2822,86413,Rural,40,Male,White,1,2,1,Single,Employed Full-time,1,2,That I have to bow to the majority opinion whether I agree or not,Autocracy,Neither,Democracy,0,0,0,0,0,0,0,0,0,0,0,0.6111111111,0,0.3333333333,0.4666666667,0.6111111111,0.6111111111,0.6111111111,0.5,0.5555555556
2684,85234,Urban,72,Male,White,6,4,2,Married,Retired,2,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,1,0,0,0,0,0,0,0,0,1,0.5555555556,0.833333375,0.3333333333,0.2666666667,0.6111111111,0.6666666667,0.6111111111,0.6111111111,0.4444444444
1653,85284,Urban,46,Female,White,7,4,2,Single,Employed Full-time,2,1,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,2,0,1,0,0,0,0,0,0,0,3,0.6666666667,0.916666625,0.3333333333,0.4666666667,0.6111111111,0.9444444444,0.6666666667,0.8888888889,0.4444444444
1905,85283,Urban,21,Female,Other,4,2,4,Single,Other,0,1,That I can determine directly/by myself what happens in my country,Democracy,Democracy,Democracy,2,0,2,0,0,0,0,0,0,0,4,0.08333333333,0.5,0,0.1333333333,0.6666666667,0.3333333333,0.6666666667,1,0.5
2435,85629,Rural,58,Male,White,8,3,2,Married,Other,2,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,0,0,0,0,0,0,0,0,0,2,0.4722222222,0.666666675,0,0.4666666667,0.6666666667,0.6111111111,0.6111111111,0.8333333333,0.5555555556
1893,86413,Rural,71,Male,White,4,4,2,Married,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,0,1,1,0,0,0,0,0,0,3,0.6388888889,0.75,0,0.5333333333,0.6666666667,0.6666666667,0.6111111111,0.8333333333,0.6111111111
1817,85142,Urban,59,Male,White,7,2,3,Seperated,Retired,2,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,1,0,0,0,0,0,0,0,0,3,0.6944444444,0.75,0,0.2666666667,0.6666666667,0.7777777778,0.3888888889,1,0.3333333333
1721,86351,Rural,73,Male,White,7,3,2,Married,Retired,2,1,That I can determine directly/by myself what happens in my country,Democracy,Neither,Democracy,0,0,1,0,0,0,0,0,0,0,1,0.6666666667,0.5,0.1333333333,0.7333333333,0.6666666667,0.8888888889,0.7777777778,0.5555555556,0.2222222222
1714,86332,Rural,73,Male,White,8,6,2,Married,Retired,3,2,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,3,3,1,1,0,0,0,0,0,0,8,0.6944444444,0.583333325,0.2666666667,0.4,0.6666666667,0.9444444444,0.7777777778,0.8888888889,0.1666666667
1834,85021,Rural,56,Male,White,1,3,1,Widowed,Employed Full-time,1,0,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Democracy,0,0,0,0,0,0,0,0,0,0,0,0.5,0.583333325,0.3333333333,0.3333333333,0.6666666667,0.6666666667,0.3888888889,0.5555555556,0.5
2311,85019,Urban,68,Male,White,3,3,1,Seperated,Retired,2,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,0,1,0,0,0,0,0,0,0,1,0.5277777778,0.583333325,0.3333333333,0.4666666667,0.6666666667,1,0.4444444444,0.8888888889,0.1111111111
1928,85375,Urban,72,Female,White,5,5,2,Married,Retired,1,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,3,3,0,0,0,0,0,0,0,0,6,0.7777777778,0.833333375,0.4,0.1333333333,0.6666666667,0.8333333333,0.5,0.8333333333,0.1666666667
1840,85027,Urban,42,Female,White,8,5,3,Married,Employed Full-time,0,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,0,0,0,0,0,0,0,0,0,0,0.9722222222,0.666666675,0.5333333333,0.6,0.6666666667,1,0.6666666667,1,0.8333333333
2017,85209,Urban,76,Male,White,7,3,4,Married,Retired,3,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Neither,3,3,0,0,0,0,0,0,0,0,6,0.8055555556,0.666666675,0.7333333333,0.2,0.6666666667,0.7222222222,0.6666666667,0.6111111111,0.3888888889
2773,85020,Urban,38,Male,White,2,2,3,Single,Unemployed,0,0,That I have to bow to the majority opinion whether I agree or not,Autocracy,Neither,Neither,0,0,0,0,0,0,0,0,0,0,0,0.4444444444,0.08333335,0.3333333333,0.3333333333,0.7222222222,0.6666666667,0.3333333333,0.2222222222,0.6111111111
2535,85225,Urban,75,Female,White,2,2,1,Single,Employed Part-time,1,1,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,0,0,0,0,0,0,0,0,0,0,0,0.8055555556,0.583333325,0,0.1333333333,0.7777777778,1,0.8333333333,1,0
2067,85718,Urban,71,Female,White,5,6,2,Married,Retired,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,0,1,0,0,0,0,0,0,0,1,0.6944444444,1,0.2,0.8666666667,0.7777777778,1,0.7777777778,0.9444444444,0
2197,85351,Urban,56,Female,Hispanic,6,4,2,Married,Retired,0,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Democracy,1,0,1,0,0,0,0,0,0,0,2,0.5555555556,0.833333375,0.4,0.4666666667,0.7777777778,0.9444444444,0,1,0
1464,85040,Urban,43,Female,White,1,1,6,Married,Other,2,0,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Neither,3,0,1,2,0,0,0,0,0,0,6,0.4166666667,0.16666665,0.6666666667,0.5333333333,0.7777777778,1,0.2777777778,0.8333333333,0.6666666667
1538,85335,Urban,26,Male,White,5,2,4,Single,Employed Full-time,0,2,That the people elect the respective head of state in free elections,Autocracy,Neither,Neither,3,3,0,0,0,0,0,0,0,0,6,0.5,0.5,0.1333333333,0.5333333333,0.8333333333,0.9444444444,0.9444444444,0.8888888889,0.3888888889
1495,85032,Urban,47,Female,White,9,5,1,Single,Employed Full-time,2,0,That I can determine directly/by myself what happens in my country,Democracy,Neither,Neither,0,1,0,0,0,0,0,0,0,0,1,0.6111111111,1,0.4,0.6666666667,0.8333333333,0.8333333333,0.6111111111,0.8333333333,0.1666666667
1986,85008,Rural,67,Male,White,9,5,1,Single,Employed Full-time,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,0,0,0,0,0,0,0,0,0,3,0.6944444444,0.75,0.1333333333,0.5333333333,0.8888888889,1,1,1,0
